candidate_id,job_id,skill_match_ratio,experience_gap,same_domain,has_certification,placed,days_to_place
C0376,J0103,0.0,4.1,0,1,1,31.0
C0376,J0034,0.6,3.1,1,1,1,21.0
C0377,J0108,0.25,-4.5,1,1,0,
C0377,J0135,0.2,0.0,0,1,0,
C0377,J0059,0.2,0.0,0,1,0,
C0377,J0091,0.0,-6.5,0,1,0,
C0378,J0116,0.25,-1.1,0,1,0,
C0378,J0132,0.0,-0.1,0,1,0,
C0378,J0047,0.4,-1.1,0,1,0,
C0378,J0071,1.0,-1.1,1,1,1,14.0
C0379,J0127,0.0,0.2,0,1,1,35.0
C0379,J0059,0.2,0.7,0,1,1,39.0
C0379,J0018,0.2,0.7,0,1,0,
C0379,J0014,0.0,-3.8,0,1,0,
C0380,J0031,0.0,2.7,0,0,0,
C0380,J0053,0.0,2.7,0,0,1,34.0
C0380,J0033,0.0,-0.3,0,0,0,
C0381,J0011,0.0,-1.9,0,0,0,
C0381,J0102,0.8,-1.9,1,0,0,
C0381,J0069,0.25,-2.9,0,0,0,
C0381,J0093,0.2,-1.9,0,0,0,
C0382,J0018,0.0,10.5,0,0,0,
C0382,J0126,0.0,9.0,0,0,0,
C0382,J0145,0.0,9.0,0,0,0,
C0382,J0038,0.0,10.0,0,0,0,
C0383,J0121,1.0,0.2,1,0,1,11.0
C0383,J0071,1.0,-1.3,1,0,0,
C0383,J0138,1.0,-2.3,1,0,0,
C0384,J0146,0.33,1.4,0,1,1,27.0
C0384,J0113,0.0,-0.1,0,1,0,
C0385,J0137,0.33,3.6,1,1,1,32.0
C0385,J0069,0.25,2.6,0,1,0,
C0385,J0051,0.25,5.1,0,1,1,19.0
C0386,J0145,0.0,11.2,0,1,1,22.0
C0386,J0044,0.25,8.2,0,1,0,
C0387,J0068,0.0,-2.3,0,0,0,
C0387,J0038,1.0,1.7,1,0,1,13.0
C0388,J0003,0.0,5.2,0,0,0,
C0388,J0136,0.0,5.2,0,0,0,
C0388,J0074,0.0,3.2,0,0,0,
C0389,J0064,0.0,13.5,0,0,0,
C0389,J0040,0.0,12.5,0,0,0,
C0389,J0069,0.0,11.5,0,0,1,41.0
C0390,J0104,1.0,1.9,1,1,1,8.0
C0390,J0003,0.8,1.9,1,1,1,5.0
C0390,J0065,0.0,-4.1,0,1,0,
C0390,J0122,0.75,0.9,1,1,1,13.0
C0391,J0035,0.0,1.5,0,1,0,
C0391,J0058,0.0,-0.5,0,1,0,
C0391,J0084,0.25,2.5,0,1,0,
C0392,J0007,0.0,-0.2,0,0,0,
C0392,J0127,0.0,-0.2,0,0,0,
C0392,J0048,0.0,-1.2,0,0,0,
C0393,J0149,0.0,-2.8,0,0,0,
C0393,J0009,0.0,-6.8,0,0,0,
C0394,J0064,0.25,0.8,0,0,0,
C0394,J0076,0.0,0.8,0,0,1,20.0
C0395,J0128,0.0,-0.7,0,0,0,
C0395,J0110,0.0,-1.7,0,0,0,
C0395,J0046,0.0,-1.7,0,0,0,
C0395,J0061,0.0,-0.2,0,0,0,
C0396,J0130,0.0,-2.1,0,0,0,
C0396,J0100,0.0,-4.1,0,0,0,
C0396,J0129,1.0,-6.1,1,0,1,21.0
C0396,J0012,0.0,0.4,0,0,0,
C0397,J0030,0.0,0.7,0,0,1,28.0
C0397,J0064,0.25,1.7,0,0,0,
C0397,J0036,1.0,2.2,1,0,1,23.0
C0398,J0056,0.0,-2.2,0,0,0,
C0398,J0006,0.0,-2.2,0,0,0,
C0399,J0132,0.0,0.8,0,0,1,29.0
C0399,J0076,0.0,0.8,0,0,1,21.0
C0399,J0100,0.67,-3.2,1,0,0,
C0400,J0030,0.0,-1.1,0,1,0,
C0400,J0118,0.67,-0.1,1,1,1,19.0
C0400,J0129,0.0,-6.1,0,1,0,
C0401,J0026,0.0,0.8,0,1,0,
C0401,J0084,0.0,-0.7,0,1,0,
C0401,J0121,0.0,0.8,0,1,0,
C0401,J0073,0.0,-3.7,0,1,0,
C0402,J0019,0.0,-1.7,0,1,0,
C0402,J0095,1.0,0.3,1,1,1,9.0
C0402,J0076,0.0,2.3,0,1,1,27.0
C0402,J0007,0.2,2.3,0,1,0,
C0403,J0125,0.25,0.8,0,0,1,28.0
C0403,J0144,0.0,1.3,0,0,0,
C0403,J0122,0.25,-0.2,0,0,0,
C0403,J0102,0.4,-0.2,0,0,0,
C0404,J0050,0.0,-0.1,0,0,0,
C0404,J0148,0.0,-1.6,0,0,0,
C0405,J0038,0.0,-0.2,0,1,0,
C0405,J0105,0.0,0.3,0,1,1,24.0
C0405,J0042,1.0,-0.2,1,1,0,
C0405,J0124,0.2,-6.2,0,1,0,
C0406,J0012,1.0,1.3,1,0,1,5.0
C0406,J0150,1.0,0.8,1,0,0,
C0406,J0006,0.0,-1.2,0,0,0,
C0407,J0102,0.0,0.6,0,0,0,
C0407,J0008,0.0,-0.4,0,0,0,
C0407,J0062,0.0,0.6,0,0,0,
C0407,J0144,0.0,2.1,0,0,0,
C0408,J0088,0.0,8.1,0,1,1,38.0
C0408,J0139,0.0,9.1,0,1,1,27.0
C0409,J0102,0.0,8.8,0,0,0,
C0409,J0139,0.0,9.8,0,0,0,
C0409,J0085,0.2,8.8,0,0,1,31.0
C0410,J0023,0.0,0.0,0,0,0,
C0410,J0011,0.0,0.0,0,0,0,
C0410,J0068,0.0,-3.0,0,0,0,
C0411,J0023,1.0,-1.6,1,1,1,23.0
C0411,J0051,0.0,-0.1,0,1,1,18.0
C0411,J0088,1.0,-1.6,1,1,1,14.0
C0411,J0150,0.0,-0.6,0,1,0,
C0412,J0146,0.33,2.9,0,0,0,
C0412,J0106,0.2,-1.6,0,0,0,
C0412,J0130,0.0,0.4,0,0,0,
C0412,J0008,0.8,0.4,1,0,1,16.0
C0413,J0100,0.0,-4.5,0,1,0,
C0413,J0001,0.2,-2.5,0,1,0,
C0414,J0146,0.0,3.0,0,1,0,
C0414,J0006,0.0,0.5,0,1,0,
C0415,J0087,0.0,-2.9,0,1,0,
C0415,J0119,0.0,-0.9,0,1,0,
C0416,J0075,0.0,1.5,0,1,0,
C0416,J0056,0.0,-0.5,0,1,0,
C0416,J0098,0.0,2.0,0,1,0,
C0417,J0072,0.33,5.5,1,1,0,
C0417,J0076,0.0,6.5,0,1,0,
C0418,J0008,0.0,-1.5,0,0,0,
C0418,J0011,0.0,-0.5,0,0,0,
C0419,J0070,0.0,-2.5,0,0,0,
C0419,J0048,0.0,-1.5,0,0,0,
C0420,J0082,0.0,-1.4,0,1,0,
C0420,J0005,0.0,-3.4,0,1,0,
C0420,J0046,0.0,-0.4,0,1,1,27.0
C0421,J0049,0.0,0.0,0,1,1,31.0
C0421,J0017,0.0,0.0,0,1,0,
C0421,J0045,0.0,-2.0,0,1,0,
C0422,J0060,0.2,-5.8,0,1,0,
C0422,J0107,0.0,-1.8,0,1,0,
C0422,J0004,0.0,-5.8,0,1,0,
C0422,J0104,0.75,0.2,1,1,0,
C0423,J0094,0.67,5.8,1,1,1,21.0
C0423,J0085,0.4,4.3,0,1,0,
C0424,J0081,0.0,-1.6,0,0,0,
C0424,J0008,0.0,-2.6,0,0,0,
C0424,J0122,0.25,-1.6,0,0,0,
C0424,J0030,0.33,-1.6,1,0,0,
C0425,J0082,0.0,0.0,0,0,0,
C0425,J0118,0.0,2.0,0,0,1,24.0
C0425,J0120,0.0,0.0,0,0,0,
C0425,J0031,0.0,1.0,0,0,0,
C0426,J0116,0.25,-0.5,0,0,0,
C0426,J0072,0.33,-0.5,0,0,0,
C0426,J0132,0.0,0.5,0,0,1,25.0
C0427,J0019,0.0,-3.2,0,0,0,
C0427,J0051,0.5,1.3,1,0,0,
C0427,J0075,0.0,0.8,0,0,1,30.0
C0428,J0006,0.0,0.3,0,0,1,17.0
C0428,J0031,1.0,1.3,1,0,1,10.0
C0428,J0076,0.0,2.3,0,0,0,
C0429,J0094,0.33,1.8,0,1,1,32.0
C0429,J0099,0.0,1.3,0,1,0,
C0429,J0119,0.2,1.3,0,1,1,15.0
C0430,J0040,0.2,-1.9,0,0,0,
C0430,J0124,0.2,-6.9,0,0,0,
C0430,J0073,0.0,-4.9,0,0,0,
C0431,J0022,0.0,-4.8,0,0,0,
C0431,J0115,0.0,-4.8,0,0,0,
C0432,J0010,0.5,1.3,1,1,1,19.0
C0432,J0016,0.0,2.3,0,1,0,
C0432,J0019,0.0,-0.7,0,1,0,
C0432,J0086,0.0,3.3,0,1,0,
C0433,J0067,0.33,1.2,0,0,1,19.0
C0433,J0011,0.25,0.2,0,0,0,
C0433,J0087,0.2,-0.8,0,0,0,
C0433,J0045,0.33,-0.8,0,0,0,
C0434,J0028,0.2,2.1,0,0,1,27.0
C0434,J0001,0.2,0.1,0,0,0,
C0435,J0081,0.0,-0.6,0,0,0,
C0435,J0137,0.0,-0.6,0,0,0,
C0435,J0083,0.2,0.4,0,0,0,
C0436,J0032,0.0,-0.7,0,0,0,
C0436,J0102,0.0,-1.7,0,0,0,
C0436,J0115,0.0,-6.7,0,0,0,
C0436,J0091,0.67,-6.7,1,0,0,
C0437,J0081,0.0,1.3,0,0,0,
C0437,J0046,0.0,1.3,0,0,0,
C0438,J0015,0.0,0.1,0,1,0,
C0438,J0019,0.0,-3.9,0,1,0,
C0438,J0087,0.2,-1.9,0,1,0,
C0439,J0096,0.5,10.3,0,0,1,28.0
C0439,J0004,0.25,4.3,0,0,0,
C0439,J0087,0.2,8.3,0,0,1,38.0
C0440,J0121,0.0,2.9,0,0,0,
C0440,J0111,0.0,1.4,0,0,0,
C0440,J0136,0.0,2.4,0,0,0,
C0440,J0135,0.0,2.9,0,0,0,
C0441,J0104,0.0,0.0,0,0,0,
C0441,J0080,0.0,0.5,0,0,0,
C0441,J0022,0.0,-6.0,0,0,0,
C0441,J0142,0.0,0.0,0,0,1,28.0
C0442,J0098,0.33,9.4,0,1,1,16.0
C0442,J0051,1.0,9.4,1,1,1,10.0
C0442,J0083,0.2,8.9,0,1,0,
C0443,J0140,0.2,-1.6,0,0,1,36.0
C0443,J0057,0.0,-3.6,0,0,0,
C0443,J0034,0.2,-0.6,0,0,0,
C0444,J0039,0.33,-0.2,0,1,1,25.0
C0444,J0132,0.0,1.8,0,1,0,
C0444,J0057,0.0,-2.2,0,1,0,
C0445,J0129,0.33,-2.3,1,0,1,28.0
C0445,J0140,0.0,1.7,0,0,0,
C0445,J0086,0.0,3.7,0,0,0,
C0445,J0071,0.0,2.7,0,0,0,
C0446,J0068,0.0,0.5,0,0,0,
C0446,J0008,0.2,2.5,1,0,0,
C0446,J0091,0.0,-1.5,0,0,0,
C0447,J0121,0.67,0.4,1,1,0,
C0447,J0011,0.25,-1.1,0,1,0,
C0447,J0081,0.0,-1.1,0,1,1,25.0
C0447,J0141,0.0,0.4,0,1,0,
C0448,J0050,0.4,1.2,0,0,0,
C0448,J0007,1.0,0.7,1,0,0,
C0449,J0089,0.0,-1.5,0,0,0,
C0449,J0124,0.0,-6.5,0,0,0,
C0449,J0105,0.0,0.0,0,0,0,
C0449,J0012,0.0,0.0,0,0,0,
C0450,J0053,0.0,2.0,0,0,1,35.0
C0450,J0001,0.0,1.0,0,0,1,35.0
C0451,J0036,0.0,0.1,0,0,0,
C0451,J0063,0.33,-1.4,1,0,1,25.0
C0451,J0076,0.33,-0.4,1,0,0,
C0452,J0096,0.0,1.4,0,0,1,30.0
C0452,J0076,0.67,1.4,1,0,1,17.0
C0452,J0088,0.0,0.4,0,0,0,
C0452,J0109,0.0,1.4,0,0,0,
C0453,J0030,0.0,-1.8,0,0,0,
C0453,J0057,0.25,-4.8,0,0,0,
C0454,J0028,0.0,2.6,0,0,0,
C0454,J0138,0.0,0.6,0,0,0,
C0454,J0022,0.0,-3.4,0,0,0,
C0454,J0077,0.6,-3.4,1,0,1,8.0
C0455,J0084,0.0,1.9,0,0,0,
C0455,J0015,0.0,2.9,0,0,0,
C0456,J0019,0.0,-4.7,0,0,0,
C0456,J0015,0.0,-0.7,0,0,0,
C0456,J0075,0.0,-0.7,0,0,0,
C0456,J0006,0.0,-2.7,0,0,0,
C0457,J0135,0.8,3.9,1,1,1,20.0
C0457,J0071,0.4,2.4,0,1,1,24.0
C0457,J0011,0.25,2.4,0,1,1,19.0
C0458,J0035,0.8,-2.4,1,0,0,
C0458,J0096,0.0,-0.4,0,0,0,
C0459,J0090,0.33,1.9,0,1,0,
C0459,J0146,0.0,2.4,0,1,0,
C0459,J0101,0.2,-0.1,0,1,0,
C0460,J0112,0.33,2.8,0,0,1,24.0
C0460,J0142,0.0,3.8,0,0,0,
C0460,J0017,0.0,3.8,0,0,1,25.0
C0461,J0084,0.75,0.7,1,0,1,25.0
C0461,J0070,0.0,-0.3,0,0,0,
C0461,J0063,0.0,0.7,0,0,0,
C0462,J0076,0.0,0.2,0,1,0,
C0462,J0013,0.0,0.2,0,1,0,
C0463,J0072,0.33,-0.6,1,0,0,
C0463,J0134,0.0,-1.6,0,0,1,29.0
C0463,J0026,0.33,0.9,0,0,1,37.0
C0464,J0048,0.0,-1.8,0,1,1,36.0
C0464,J0049,0.0,-0.8,0,1,0,
C0464,J0024,1.0,-2.8,1,1,0,
C0465,J0001,0.0,0.0,0,0,0,
C0465,J0061,0.0,2.5,0,0,0,
C0466,J0079,0.0,-0.7,0,1,0,
C0466,J0088,0.0,-1.7,0,1,0,
C0466,J0095,0.0,-2.7,0,1,0,
C0466,J0034,0.0,-1.7,0,1,0,
C0467,J0034,0.2,-0.9,0,0,0,
C0467,J0040,0.2,-0.9,0,0,1,25.0
C0467,J0031,0.2,-0.9,0,0,0,
C0468,J0066,0.6,-0.2,1,0,1,11.0
C0468,J0094,0.67,0.3,1,0,1,26.0
C0469,J0150,0.0,3.0,0,0,0,
C0469,J0077,0.0,-3.0,0,0,0,
C0470,J0056,0.0,-0.8,0,0,0,
C0470,J0116,0.0,0.2,0,0,1,31.0
C0470,J0146,0.0,1.7,0,0,0,
C0471,J0146,0.0,5.5,0,0,0,
C0471,J0011,0.0,4.0,0,0,0,
C0472,J0042,1.0,2.7,1,0,1,12.0
C0472,J0091,0.0,-3.3,0,0,0,
C0472,J0082,0.0,0.7,0,0,1,20.0
C0473,J0073,0.5,-3.7,1,0,0,
C0473,J0084,0.25,-0.7,0,0,0,
C0473,J0096,0.25,0.3,0,0,1,20.0
C0473,J0077,0.0,-5.7,0,0,0,
C0474,J0098,0.0,1.9,0,0,0,
C0474,J0086,0.0,1.4,0,0,0,
C0474,J0103,0.0,1.4,0,0,0,
C0474,J0090,0.33,1.4,1,0,0,
C0475,J0021,0.0,7.6,0,0,1,34.0
C0475,J0090,0.67,7.6,1,0,0,
C0475,J0089,0.0,6.6,0,0,0,
C0476,J0051,0.0,1.6,0,1,1,28.0
C0476,J0036,0.0,1.6,0,1,0,
C0476,J0096,0.25,1.1,0,1,1,27.0
C0476,J0095,0.25,-0.9,0,1,0,
C0477,J0072,0.67,0.1,1,0,0,
C0477,J0022,0.0,-4.9,0,0,0,
C0477,J0125,0.0,1.1,0,0,1,35.0
C0478,J0094,0.0,0.9,0,1,0,
C0478,J0068,0.0,-3.6,0,1,0,
C0479,J0102,0.4,-1.5,1,1,0,
C0479,J0138,0.0,-2.5,0,1,0,
C0479,J0019,0.0,-4.5,0,1,0,
C0480,J0128,1.0,0.5,1,1,1,16.0
C0480,J0124,0.2,-5.5,0,1,1,22.0
C0480,J0023,0.0,-0.5,0,1,0,
C0481,J0109,0.0,8.5,0,1,0,
C0481,J0013,0.0,8.5,0,1,0,
C0482,J0076,0.0,-0.6,0,1,1,26.0
C0482,J0020,0.0,-0.1,0,1,1,27.0
C0482,J0004,0.75,-6.6,1,1,1,14.0
C0482,J0143,0.0,-1.6,0,1,0,
C0483,J0082,0.0,-2.6,0,1,1,30.0
C0483,J0081,0.0,-1.6,0,1,0,
C0483,J0128,0.33,-0.6,1,1,1,25.0
C0484,J0113,0.33,0.1,0,0,1,26.0
C0484,J0012,0.33,1.6,0,0,0,
C0484,J0016,0.0,0.1,0,0,0,
C0484,J0076,0.0,1.1,0,0,0,
C0485,J0016,0.0,-1.6,0,0,0,
C0485,J0010,0.25,-2.6,1,0,0,
C0485,J0045,0.33,-2.6,1,0,1,21.0
C0486,J0049,0.0,8.9,0,1,0,
C0486,J0121,0.0,9.4,0,1,1,21.0
C0486,J0137,0.33,7.9,0,1,0,
C0487,J0003,0.2,1.7,0,1,1,26.0
C0487,J0011,0.25,0.7,0,1,1,28.0
C0488,J0068,0.4,-4.7,1,0,1,25.0
C0488,J0124,0.0,-6.7,0,0,0,
C0489,J0003,0.0,1.8,0,0,0,
C0489,J0112,0.0,0.8,0,0,0,
C0489,J0121,0.33,2.3,0,0,0,
C0489,J0108,0.25,-2.2,0,0,0,
C0490,J0026,0.0,4.1,0,0,0,
C0490,J0073,0.0,-0.4,0,0,0,
C0490,J0108,0.25,-0.4,1,0,0,
C0490,J0121,0.0,4.1,0,0,1,29.0
C0491,J0016,0.0,2.2,0,0,0,
C0491,J0078,0.2,3.2,0,0,0,
C0491,J0117,0.0,-0.8,0,0,0,
C0491,J0054,0.0,-0.8,0,0,1,39.0
C0492,J0069,0.0,-2.2,0,0,0,
C0492,J0081,0.0,-1.2,0,0,0,
C0492,J0148,0.0,-1.2,0,0,0,
C0492,J0046,0.0,-1.2,0,0,0,
C0493,J0059,0.0,0.4,0,1,1,31.0
C0493,J0017,0.0,-0.1,0,1,1,31.0
C0493,J0074,0.0,-2.1,0,1,0,
C0493,J0028,0.0,-0.1,0,1,0,
C0494,J0088,0.0,0.1,0,1,1,31.0
C0494,J0084,0.25,0.1,0,1,0,
C0494,J0104,0.25,1.1,0,1,1,30.0
C0494,J0024,0.33,-0.9,0,1,1,26.0
C0495,J0126,0.0,-1.3,0,1,0,
C0495,J0036,0.0,0.2,0,1,1,29.0
C0496,J0033,0.0,-3.3,0,1,0,
C0496,J0068,0.0,-3.3,0,1,0,
C0496,J0015,0.0,0.7,0,1,0,
C0496,J0117,0.8,-3.3,1,1,1,10.0
C0497,J0119,0.6,2.2,1,0,1,15.0
C0497,J0040,0.2,1.2,0,0,0,
C0497,J0073,0.0,-1.8,0,0,0,
C0497,J0078,0.0,2.2,0,0,0,
C0498,J0112,0.0,3.3,0,1,0,
C0498,J0130,0.0,2.3,0,1,0,
C0498,J0089,0.0,3.3,0,1,0,
C0499,J0083,0.0,-0.1,0,0,0,
C0499,J0087,0.6,-2.1,1,0,1,22.0
C0499,J0108,0.75,-4.1,1,0,0,
C0500,J0003,0.0,-0.1,0,0,0,
C0500,J0065,0.0,-6.1,0,0,0,
C0500,J0127,0.0,-0.1,0,0,0,
C0501,J0042,0.0,1.9,0,1,0,
C0501,J0132,0.0,1.9,0,1,0,
C0501,J0017,0.0,1.9,0,1,0,
C0502,J0148,0.0,9.2,0,1,0,
C0502,J0117,0.0,6.2,0,1,1,36.0
C0502,J0058,0.0,6.2,0,1,0,
C0503,J0090,0.33,0.4,0,1,1,19.0
C0503,J0135,0.4,0.9,0,1,0,
C0503,J0102,0.2,-0.6,0,1,0,
C0503,J0109,0.2,0.4,0,1,1,37.0
C0504,J0120,0.5,2.6,1,0,1,21.0
C0504,J0062,0.0,3.6,0,0,0,
C0505,J0082,0.0,3.0,0,1,0,
C0505,J0149,0.25,3.0,0,1,1,26.0
C0505,J0147,0.25,5.5,0,1,0,
C0505,J0051,0.25,5.5,0,1,0,
C0506,J0141,0.0,0.9,0,0,1,35.0
C0506,J0126,0.33,-0.6,0,0,0,
C0507,J0034,0.4,7.4,0,0,1,16.0
C0507,J0097,0.0,4.4,0,0,0,
C0508,J0096,0.25,0.1,0,0,0,
C0508,J0095,0.25,-1.9,0,0,1,26.0
C0508,J0008,0.8,-1.9,1,0,1,20.0
C0508,J0141,1.0,0.6,1,0,1,10.0
C0509,J0069,0.5,-2.0,1,0,0,
C0509,J0035,0.0,-2.0,0,0,0,
C0509,J0141,0.33,0.5,0,0,0,
C0510,J0015,0.0,0.9,0,1,0,
C0510,J0138,0.25,-1.1,0,1,0,
C0511,J0145,0.25,-0.2,1,1,0,
C0511,J0138,0.0,-1.2,0,1,0,
C0512,J0078,0.0,1.2,0,1,0,
C0512,J0049,0.0,1.2,0,1,0,
C0513,J0037,0.0,1.3,0,0,0,
C0513,J0098,0.0,1.3,0,0,0,
C0514,J0148,0.0,1.8,0,0,0,
C0514,J0006,0.0,0.8,0,0,0,
C0514,J0052,0.0,-3.2,0,0,0,
C0515,J0120,0.0,-2.9,0,0,0,
C0515,J0056,0.0,-2.9,0,0,0,
C0515,J0082,0.0,-2.9,0,0,0,
C0515,J0115,0.0,-6.9,0,0,0,
C0516,J0137,0.0,-0.9,0,1,0,
C0516,J0148,0.0,-0.9,0,1,0,
C0517,J0044,0.0,-0.4,0,0,0,
C0517,J0105,0.0,4.1,0,0,0,
C0517,J0111,0.0,2.6,0,0,0,
C0518,J0017,0.0,2.2,0,0,0,
C0518,J0105,0.0,2.7,0,0,0,
C0518,J0010,0.0,0.2,0,0,0,
C0518,J0102,0.0,1.2,0,0,0,
C0519,J0135,0.6,-0.2,1,1,1,17.0
C0519,J0117,0.0,-4.7,0,1,1,29.0
C0519,J0134,0.0,-2.7,0,1,0,
C0520,J0080,0.0,3.9,0,0,0,
C0520,J0147,0.0,3.9,0,0,0,
C0520,J0097,0.75,-0.6,1,0,0,
C0520,J0110,0.0,2.4,0,0,0,
C0521,J0100,0.33,-5.0,1,0,1,26.0
C0521,J0063,0.0,-2.0,0,0,0,
C0521,J0121,0.0,-0.5,0,0,0,
C0521,J0001,0.0,-3.0,0,0,0,
C0522,J0093,0.0,1.1,0,0,1,31.0
C0522,J0047,0.0,1.1,0,0,0,
C0522,J0128,0.0,2.1,0,0,0,
C0523,J0119,0.0,0.2,0,0,1,27.0
C0523,J0118,0.33,0.2,0,0,1,20.0
C0523,J0112,1.0,-0.8,1,0,0,
C0524,J0083,0.0,1.8,0,1,0,
C0524,J0150,0.0,1.8,0,1,1,28.0
C0525,J0111,0.25,0.9,0,0,0,
C0525,J0029,0.0,-0.1,0,0,0,
C0525,J0043,1.0,-4.1,1,0,0,
C0525,J0094,0.33,2.4,0,0,0,
C0526,J0106,0.0,2.9,0,0,0,
C0526,J0125,0.0,6.9,0,0,0,
C0526,J0148,0.0,5.9,0,0,0,
C0526,J0014,0.0,2.9,0,0,0,
C0527,J0082,0.75,-0.6,1,0,0,
C0527,J0149,0.0,-0.6,0,0,0,
C0528,J0131,0.5,-1.2,0,0,0,
C0528,J0116,0.25,-1.2,0,0,0,
C0529,J0007,0.4,-1.0,0,1,0,
C0529,J0009,0.0,-7.0,0,1,0,
C0529,J0129,0.33,-7.0,1,1,0,
C0530,J0008,0.2,2.9,0,1,0,
C0530,J0029,0.0,2.9,0,1,0,
C0531,J0080,0.0,2.5,0,1,1,20.0
C0531,J0089,0.0,1.0,0,1,0,
C0531,J0083,0.6,2.0,1,1,1,29.0
C0531,J0045,0.33,0.0,0,1,1,21.0
C0532,J0047,0.8,1.9,1,1,0,
C0532,J0044,0.25,-1.1,0,1,0,
C0532,J0150,0.33,2.9,0,1,1,25.0
C0533,J0062,0.0,-0.8,0,0,0,
C0533,J0001,0.0,-1.8,0,0,0,
C0533,J0008,0.2,-1.8,0,0,0,
C0534,J0031,1.0,-1.9,1,0,1,12.0
C0534,J0133,1.0,-1.9,1,0,1,17.0
C0535,J0047,0.2,-1.7,0,0,0,
C0535,J0012,1.0,-0.2,1,0,0,
C0535,J0073,0.25,-4.7,0,0,0,
C0536,J0089,0.0,3.5,0,0,1,33.0
C0536,J0019,0.0,0.5,0,0,1,24.0
C0536,J0005,0.33,0.5,0,0,0,
C0536,J0041,0.5,0.5,0,0,1,20.0
C0537,J0050,0.2,3.6,0,0,0,
C0537,J0099,0.0,3.1,0,0,1,24.0
C0537,J0015,0.0,3.1,0,0,1,27.0
C0538,J0138,0.5,0.5,0,1,0,
C0538,J0109,0.2,2.5,0,1,1,31.0
C0538,J0069,1.0,0.5,1,1,1,26.0
C0539,J0135,0.0,1.2,0,0,0,
C0539,J0139,0.8,0.7,1,0,0,
C0539,J0110,0.0,-0.3,0,0,0,
C0539,J0119,0.0,0.7,0,0,0,
C0540,J0089,0.0,-1.2,0,1,0,
C0540,J0060,0.0,-6.2,0,1,0,
C0540,J0048,0.0,-1.2,0,1,0,
C0541,J0009,0.0,-6.4,0,1,0,
C0541,J0141,1.0,0.1,1,1,1,9.0
C0541,J0089,0.0,-1.4,0,1,0,
C0542,J0126,0.0,0.4,0,1,0,
C0542,J0118,0.0,1.4,0,1,1,29.0
C0543,J0036,0.67,3.0,1,0,1,23.0
C0543,J0070,0.0,0.5,0,0,0,
C0544,J0012,0.0,-0.5,0,0,0,
C0544,J0066,0.2,-1.0,0,0,0,
C0544,J0089,0.0,-2.0,0,0,0,
C0544,J0006,0.0,-3.0,0,0,0,
C0545,J0087,0.0,-3.0,0,1,1,24.0
C0545,J0093,0.0,-2.0,0,1,0,
C0545,J0072,0.0,-2.0,0,1,0,
C0545,J0035,0.4,-3.0,1,1,1,18.0
C0546,J0098,0.33,0.7,0,0,0,
C0546,J0071,0.4,-0.8,0,0,0,
C0547,J0042,0.0,1.1,0,0,0,
C0547,J0006,0.0,-0.9,0,0,0,
C0547,J0096,0.0,1.1,0,0,1,20.0
C0547,J0013,0.0,1.1,0,0,0,
C0548,J0102,0.0,1.8,0,0,0,
C0548,J0088,0.0,1.8,0,0,0,
C0548,J0093,0.2,1.8,0,0,0,
C0549,J0071,0.6,1.3,1,0,1,22.0
C0549,J0068,0.2,-1.7,0,0,0,
C0549,J0056,0.0,0.3,0,0,0,
C0550,J0149,0.0,-0.1,0,1,0,
C0550,J0027,0.0,-4.1,0,1,0,
C0550,J0115,0.0,-4.1,0,1,0,
C0550,J0142,1.0,1.9,1,1,1,25.0
C0551,J0065,0.0,-5.5,0,0,0,
C0551,J0079,0.0,0.5,0,0,0,
C0551,J0008,0.0,-1.5,0,0,0,
C0551,J0034,0.0,-0.5,0,0,0,
C0552,J0125,0.75,-0.8,1,0,1,10.0
C0552,J0052,0.75,-6.8,1,0,0,
C0552,J0099,0.0,-0.8,0,0,0,
C0552,J0070,0.0,-2.8,0,0,0,
C0553,J0143,0.0,-1.8,0,0,0,
C0553,J0042,1.0,-0.8,1,0,0,
C0554,J0046,0.0,-1.1,0,0,0,
C0554,J0087,0.0,-2.1,0,0,0,
C0554,J0121,0.0,0.4,0,0,0,
C0554,J0016,0.0,-1.1,0,0,0,
C0555,J0097,0.0,-4.5,0,1,0,
C0555,J0061,0.0,0.0,0,1,0,
C0555,J0104,0.25,-0.5,0,1,0,
C0555,J0040,0.4,-1.5,0,1,0,
C0556,J0119,0.0,2.7,0,0,0,
C0556,J0110,0.0,1.7,0,0,0,
C0557,J0148,0.0,-0.6,0,1,0,
C0557,J0013,0.0,0.4,0,1,0,
C0557,J0146,0.0,0.9,0,1,0,
C0557,J0036,0.0,0.9,0,1,1,27.0
C0558,J0006,0.0,-2.7,0,0,0,
C0558,J0040,0.6,-1.7,1,0,0,
C0558,J0119,0.0,-0.7,0,0,0,
C0558,J0131,0.0,-1.7,0,0,0,
C0559,J0087,0.0,1.4,0,0,0,
C0559,J0034,0.2,2.4,0,0,1,26.0
C0560,J0058,0.0,-3.4,0,1,0,
C0560,J0045,0.33,-1.4,1,1,0,
C0561,J0146,0.0,3.0,0,1,0,
C0561,J0034,0.0,1.5,0,1,0,
C0561,J0093,0.0,1.5,0,1,1,37.0
C0562,J0081,0.0,0.5,0,0,1,44.0
C0562,J0066,0.0,1.5,0,0,1,21.0
C0562,J0004,0.0,-4.5,0,0,0,
C0562,J0028,0.0,1.5,0,0,1,21.0
C0563,J0100,0.0,6.7,0,1,0,
C0563,J0036,0.0,11.2,0,1,1,30.0
